best_date,date_source,candidate,support_oppose,side,committee,amount,description,payee,expenditure_date,dissemination_date,filed_date,form,source,file_number,pdf_url,committee_id,candidate_id,also_listed_as,duplicate_of,first_seen,fingerprint
2026-07-30,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-07-30,2026-07-30,2026-08-01,F24,processed,2003468,https://docquery.fec.gov/cgi-bin/fecimg/?202608019899298578,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|9720|2026-07-30|CANVASSING
2026-07-30,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-07-30,2026-07-30,2026-08-01,F24,processed,2003468,https://docquery.fec.gov/cgi-bin/fecimg/?202608019899298578,C00885707,H4CO08034,,C00885707|H6CO08013|S|9720|2026-07-30|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|9720|2026-07-30|CANVASSING
2026-07-29,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,63.25,DATA PROCESSING,"DATA MANAGEMENT, INC.",2026-07-29,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298400,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|63|2026-07-29|DATAPROCESSING
2026-07-29,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,639.76,COPY AND PRODUCTION SERVICES,"AMERICAN TARGET ADVERTISING, INC.",2026-07-29,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298393,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|639|2026-07-29|COPYANDPRODUCTIONSERVICE
2026-07-29,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,3099.03,POSTAGE,UNITED STATES POSTAL SERVICE,2026-07-29,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298415,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|3099|2026-07-29|POSTAGE
2026-07-29,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,7984.62,PRINT AND MAILSHOP,DIRECT MAIL MARKETING GROUP,2026-07-29,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298404,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|7984|2026-07-29|PRINTANDMAILSHOP
2026-07-27,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",1000.00,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-07-27,2026-07-27,2026-07-29,F24,processed,2002602,https://docquery.fec.gov/cgi-bin/fecimg/?202607299894483019,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|1000|2026-07-27|MEDIAPRODUCTION
2026-07-27,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",1800.00,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-07-27,2026-07-27,2026-07-29,F24,processed,2002602,https://docquery.fec.gov/cgi-bin/fecimg/?202607299894483019,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|1800|2026-07-27|MEDIAPRODUCTION
2026-07-27,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",6340.00,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-07-27,2026-07-27,2026-07-29,F24,processed,2002602,https://docquery.fec.gov/cgi-bin/fecimg/?202607299894483020,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|6340|2026-07-27|MEDIAPRODUCTION
2026-07-27,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",55000.00,MEDIA PLACEMENT,IN PURSUIT OF LLC,2026-07-27,2026-07-27,2026-07-29,F24,processed,2002602,https://docquery.fec.gov/cgi-bin/fecimg/?202607299894483018,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|55000|2026-07-27|MEDIAPLACEMENT
2026-07-27,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",175000.00,MEDIA PLACEMENT,IN PURSUIT OF LLC,2026-07-27,2026-07-27,2026-07-29,F24,processed,2002602,https://docquery.fec.gov/cgi-bin/fecimg/?202607299894483018,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|175000|2026-07-27|MEDIAPLACEMENT
2026-07-27,disseminated,Gabe Evans,Support,Unfriendly,"CLEARPATH ACTION FUND, INC.",25515.00,PRINTING / POSTAGE,MAJORITY STRATEGIES LLC,2026-07-31,2026-07-27,2026-07-28,F24,processed,2002528,https://docquery.fec.gov/cgi-bin/fecimg/?202607289894482367,C00608943,H4CO08034,,,2026-09-07T21:55:06+00:00,C00608943|H4CO08034|S|25515|2026-07-27|PRINTINGPOSTAGE
2026-07-24,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,74.89,DATA PROCESSING,"DATA MANAGEMENT, INC.",2026-07-24,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298396,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|74|2026-07-24|DATAPROCESSING
2026-07-24,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,248.67,LIST BROKERAGE SERVICES,AMERICAN MAILING LISTS CORPORATION,2026-07-24,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298386,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|248|2026-07-24|LISTBROKERAGESERVICES
2026-07-24,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,757.45,COPY AND PRODUCTION SERVICES,"AMERICAN TARGET ADVERTISING, INC.",2026-07-24,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298389,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|757|2026-07-24|COPYANDPRODUCTIONSERVICE
2026-07-24,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,1120.29,POSTAGE,UNITED STATES POSTAL SERVICE,2026-07-24,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298411,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|1120|2026-07-24|POSTAGE
2026-07-24,expenditure,Manny Rutinel,Oppose,Unfriendly,THE CONSERVATIVE CAUCUS DBA AMERICANS FOR CONSTITUTIONAL LIBERTY,1935.00,PRINT AND MAILSHOP,RHA MARKETING,2026-07-24,,2026-07-31,F5,processed,2003398,https://docquery.fec.gov/cgi-bin/fecimg/?202607319899298408,C90018904,H6CO08013,,,2026-09-07T21:55:06+00:00,C90018904|H6CO08013|O|1935|2026-07-24|PRINTANDMAILSHOP
2026-07-21,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-07-21,2026-07-21,2026-07-23,F24,processed,2001651,https://docquery.fec.gov/cgi-bin/fecimg/?202607239894443079,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|9720|2026-07-21|CANVASSING
2026-07-21,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-07-21,2026-07-21,2026-07-23,F24,processed,2001651,https://docquery.fec.gov/cgi-bin/fecimg/?202607239894443079,C00885707,H4CO08034,,C00885707|H6CO08013|S|9720|2026-07-21|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|9720|2026-07-21|CANVASSING
2026-07-14,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-07-14,2026-07-14,2026-07-16,F24,processed,1998363,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890837576,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|9720|2026-07-14|CANVASSING
2026-07-14,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-07-14,2026-07-14,2026-07-16,F24,processed,1998363,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890837576,C00885707,H4CO08034,,C00885707|H6CO08013|S|9720|2026-07-14|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|9720|2026-07-14|CANVASSING
2026-06-30,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,243.22,PAYROLL TAXES,PAYROLL TAXES,2026-06-30,2026-06-30,2026-07-18,F3X,processed,1999178,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887328,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|243|2026-06-30|PAYROLLTAXES
2026-06-30,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,497.15,SALARY,"DOYLE, COLLEEN",2026-06-30,2026-06-30,2026-07-18,F3X,processed,1999178,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887318,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|497|2026-06-30|SALARY
2026-06-30,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1324.31,HEALTH INSURANCE,KAISER PERMANENTE,2026-06-30,2026-06-30,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887353,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1324|2026-06-30|HEALTHINSURANCE
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,12.68,FOOD FOR CANVASSERS,"PRYOR-LEASE, RACHEL",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887370,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|12|2026-06-29|FOODFORCANVASSERS
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,30.77,TRAVEL EXPENSES FOR CANVASSER,"PONDER, JONATHAN",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887362,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|30|2026-06-29|TRAVELEXPENSESFORCANVASS
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,31.15,TRAVEL EXPENSES FOR CANVASSER,"PONDER, JONATHAN",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887363,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|31|2026-06-29|TRAVELEXPENSESFORCANVASS
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,56.80,SUPPLIES FOR CANVASSING,"PRYOR-LEASE, RACHEL",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887369,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|56|2026-06-29|SUPPLIESFORCANVASSING
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,77.75,TRAVEL EXPENSES FOR CANVASSER,"HOLMES, JARREK R.",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887352,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|77|2026-06-29|TRAVELEXPENSESFORCANVASS
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,201.58,,"APPLEBAUM, ALICE",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887348,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|201|2026-06-29|
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,237.39,OFFICE SUPPLIES,"PRYOR-LEASE, RACHEL",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887370,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|237|2026-06-29|OFFICESUPPLIES
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,434.46,SALARY,"DE LA CRUZ, DARIUS",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999178,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887313,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|434|2026-06-29|SALARY
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,497.12,SALARY,"DICAMILLO, NATHAN",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999178,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887315,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|497|2026-06-29|SALARY
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,559.96,SALARY,"MASON, WINSLOW",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999178,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887323,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|559|2026-06-29|SALARY
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,630.37,PAYROLL TAXES,PAYROLL TAXES,2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999178,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887326,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|630|2026-06-29|PAYROLLTAXES
2026-06-29,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,710.43,SUPPLIES FOR CANVASSING,"PONDER, JONATHAN",2026-06-29,2026-06-29,2026-07-18,F3X,processed,1999179,https://docquery.fec.gov/cgi-bin/fecimg/?202607189890887363,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|710|2026-06-29|SUPPLIESFORCANVASSING
